post_id,comment_id,comment_text,pos,neg,neu,compound,polarity
C2,39954,gorgeous  🔥  🙏  🏻  🖤,0.647,0.0,0.353,0.9001,strongly positive
C2,39956,who wants to bite that apple?!!  😂  😂,0.341,0.158,0.5,0.7494,strongly positive
C2,39961,an apple a day keeps ……….. away!,0.0,0.0,1.0,0.0,neutral
C2,39962,🤦  🏽 ‍ ♂ ️,0.0,0.0,1.0,0.0,neutral
C2,39966,I MAY HAVE A BITE OUT OF YOU!,0.0,0.0,1.0,0.0,neutral
C2,39970,might put this cover on my wall  🔥  🔥  😍  😍  😍,0.477,0.0,0.523,0.9274,strongly positive
C2,39972,sexy  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 😍  😍  😍  😍  😍  😍,0.608,0.0,0.392,0.9934,strongly positive
C2,39973,OMG  😍  😍  😍  😍,0.539,0.0,0.461,0.9191,strongly positive
C2,39976,🩶  🥂  🖤  🕊  🕊  🕊,0.375,0.0,0.625,0.6369,strongly positive
C2,39977,obsessed with u  ❤ ️,0.424,0.172,0.404,0.5423,strongly positive
C2,39978,absolutely gorgeous!,0.821,0.0,0.179,0.6793,strongly positive
C2,39985,A couple of coffee does keep the devil off me but a apple a day keeps the doctor in the gutter if its khloes apples lol,0.122,0.089,0.789,0.25,positive
C2,39986,incredible,0.0,0.0,1.0,0.0,neutral
C2,39987,queen  ❤ ️ 🔥,0.84,0.0,0.16,0.8885,strongly positive
C2,39990,agreed photography is art. and this is at the very least beautiful to look at and interesting,0.391,0.0,0.609,0.8393,strongly positive
C2,39993,if I ever thought you were your mama’s mini-me… this is it! 😍  ❤ ️ 🔥,0.377,0.0,0.623,0.8832,strongly positive
C2,39997,"ahhh, brings back memories. remember how we all just put on weird half shirts and hold up a apple in front of our boobs... fun memories.",0.114,0.059,0.828,0.3818,positive
C2,39998,"really, good influence on the children",0.39,0.0,0.61,0.4927,positive
C2,40002,you kill me  😍  😍  😍,0.364,0.19,0.445,0.5106,strongly positive
C2,40003,gorgeous  💖,1.0,0.0,0.0,0.886,strongly positive
C2,40004,beautiful queen  ❤ ️ ❤ ️,0.798,0.0,0.202,0.9501,strongly positive
C2,40005,THAT FACE  🔥  🔥  😍,0.632,0.0,0.368,0.8225,strongly positive
C2,40009,🩶  🥂  🤎,0.0,0.0,1.0,0.0,neutral
C2,40012,😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍,0.5,0.0,0.5,0.9979,strongly positive
C2,40014,love!  😍  😍  🔥  🔥,0.728,0.0,0.272,0.9441,strongly positive
C2,40017,a look***,0.0,0.0,1.0,0.0,neutral
C2,40018,very beautiful picture  ❤ ️,0.677,0.0,0.323,0.8553,strongly positive
C2,40022,this eats,0.0,0.0,1.0,0.0,neutral
C2,40023,OMFG!  ❤ ️ 🔥  🔥  🔥  🔥  ❤ ️ 🔥  ❤ ️,0.793,0.0,0.207,0.9796,strongly positive
C2,40030,little boobies matter  🫶  🏼  🫶  🏼,0.0,0.105,0.895,-0.046,negative
C2,40031,right  ❤ ️ 🙌,0.457,0.0,0.543,0.6369,strongly positive
C2,40032,COULD NOT be more stunning!!!!,0.0,0.472,0.528,-0.5527,strongly negative
C2,40035,hadiya is the apple that caused adam and eve to leave paradise and descend to earth,0.216,0.062,0.722,0.6124,strongly positive
C2,40040,you’re mad lmao,0.481,0.395,0.123,0.1779,positive
C2,40047,ART ❤ ️,0.583,0.0,0.417,0.6369,strongly positive
C2,40049,mocking god heavily.,0.362,0.466,0.172,-0.1531,negative
C2,40051,cryptic,0.0,0.0,1.0,0.0,neutral
C2,40052,😍  🔥  🔥  🔥  🔥  🔥  🙌  🏽,0.68,0.0,0.32,0.9432,strongly positive
C2,40053,omgdddd khole you eatttt 🔥  🔥  🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ you the reasons why adam ate the appple  🍎 cause whattttttttt 💖  💖  💖  💋  💞  💞  💞  anyways mwah  💋  😘 no bars,0.69,0.019,0.292,0.9975,strongly positive
C2,40056,so what? where is the topic? where is the creativity? this picture means nothing,0.195,0.0,0.805,0.4836,positive
C2,40057,your amazing girl  ❤ ️ ❤ ️ 🔥  🔥,0.748,0.0,0.252,0.9571,strongly positive
C2,40059,she rapping now?,0.0,0.0,1.0,0.0,neutral
C2,40062,🔥 .,0.737,0.0,0.263,0.4215,positive
C2,40063,it really is 😂  😂  😂,0.392,0.196,0.412,0.8271,strongly positive
C2,40066,"in the gold dress pic your boobs look huge, what happened",0.187,0.0,0.813,0.3182,positive
C2,40067,I would ask why she's holding an apple to her boob but then again she's a kardashian she doesn't just for attention!!,0.0,0.0,1.0,0.0,neutral
C2,40069,you look so good! 🔥  🔥  ❤ ️ ❤ ️,0.726,0.0,0.274,0.9616,strongly positive
C2,40070,to have IQ 140 is gorgeous,0.444,0.0,0.556,0.6124,strongly positive
C2,40072,iconic shit!  🔥,0.647,0.353,0.0,0.4574,positive
C2,40074,👏  👏  🔥  🔥  🔥  🔥  🔥  🙌  🙌  ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.724,0.0,0.276,0.9889,strongly positive
C2,40077,😍  😍  😍  😍  😍  😍  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥,0.692,0.0,0.308,0.9894,strongly positive
C2,40078,missing you look baby,0.0,0.423,0.577,-0.296,negative
C2,40080,"bitchhhhhhh you did it, I’m obsessed",0.0,0.254,0.746,-0.1779,negative
C2,40081,🍎  🔥  ❤ ️,0.636,0.0,0.364,0.7906,strongly positive
C2,40084,stunning  👏,0.848,0.0,0.152,0.6808,strongly positive
C2,40086,your a beautiful person,0.565,0.0,0.435,0.5994,strongly positive
C2,40089,I love you so much my princess  ❤ ️ ❤ ️ ❤ ️,0.583,0.0,0.417,0.9571,strongly positive
C2,40091,"koko , you look goood",0.0,0.0,1.0,0.0,neutral
C2,40093,you ate,0.0,0.0,1.0,0.0,neutral
C2,40094,twilight coded,0.0,0.0,1.0,0.0,neutral
C2,40095,omg  ❤ ️ 😍,0.63,0.0,0.37,0.8176,strongly positive
C2,40096,love there friendship  ❤,0.85,0.0,0.15,0.9062,strongly positive
C2,40099,living for the this moment,0.0,0.0,1.0,0.0,neutral
C2,40100,this is so cute 😍  😍  😍,0.523,0.0,0.477,0.9208,strongly positive
C2,40101,stunning  🙌,0.565,0.0,0.435,0.3818,positive
C2,40102,"lovü  🖤 , this perfect woman  😮  😮  😮  😮",0.273,0.0,0.727,0.836,strongly positive
C2,40105,love you khloe  ❤ ️🇧🇷 ❤ ️🇧🇷 ❤ ️,0.677,0.0,0.323,0.9571,strongly positive
C2,40107,your old ass just mad you could never,0.0,0.528,0.472,-0.7717,strongly negative
C2,40109,"what if instead of the apple she was she had those same earring but drop style, with her head turned left instead of straight, so the earring covered her areola?",0.071,0.08,0.848,-0.0772,negative
C2,40111,we love khloé 😍,0.59,0.0,0.41,0.802,strongly positive
C2,40112,love it  🍎,0.583,0.0,0.417,0.6369,strongly positive
C2,40113,si gorgeous  🔥,0.872,0.0,0.128,0.7783,strongly positive
C2,40114,omagaaaa girl  😍  😍  😍,0.45,0.0,0.55,0.8402,strongly positive
C2,40115,hater,0.0,1.0,0.0,-0.4215,negative
C2,40116,damn tristan did a number on you wow,0.398,0.211,0.391,0.34,positive
C2,40117,"ur just a bundle of fun. she’s amazing and looks stunning, if I’ve got it flaunt it. in some cases  😂",0.381,0.054,0.565,0.9118,strongly positive
C2,40118,"omg I second dani, I want this as a poster <3",0.407,0.0,0.593,0.5423,strongly positive
C2,40119,truly beautiful  ❤ ️,0.846,0.0,0.154,0.9001,strongly positive
C3A,40120,so this is shelf on A shelf?,0.0,0.0,1.0,0.0,neutral
C3A,40121,I’m tryna clap yo shit silly  🍑  ✨  🤪,0.243,0.257,0.5,-0.296,negative
C3A,40122,I would try so hard to !mpr£gnate you  😩,0.0,0.347,0.653,-0.5037,strongly negative
C3A,40125,one thing putting your feet on the table but this is just taking the piss  😂,0.185,0.21,0.605,0.0772,positive
C3A,40127,i’m pretty sure we’d fit too,0.727,0.0,0.273,0.7906,strongly positive
C3A,40129,she's has a champagne flute up her aaaassss 💄,0.216,0.0,0.784,0.296,positive
C3A,40130,miss kardashian please share good american international,0.617,0.133,0.25,0.7003,strongly positive
C3A,40131,U looking awesome ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.676,0.0,0.324,0.9716,strongly positive
C3A,40132,👏  🏼  👏  🏼  👏  🏼  🦋  🦋  🦋  💖  💖  💖 amazing!,0.683,0.0,0.317,0.9852,strongly positive
C3A,40133,🎶  😎,0.375,0.0,0.625,0.4588,positive
C3A,40134,💕  love it...,0.81,0.0,0.19,0.8591,strongly positive
C3A,40135,tried these and they didn’t fit.  😢,0.216,0.267,0.517,-0.1531,negative
C3A,40137,this one,0.0,0.0,1.0,0.0,neutral
C3A,40140,merry christmas  🎄,0.538,0.0,0.462,0.5423,strongly positive
C3A,40149,just casually taking a shit,0.205,0.434,0.361,-0.4404,negative
C3A,40151,please check your dm,0.434,0.0,0.566,0.3182,positive
C3A,40152,U ain’t lying come to daddy  👏  🏽,0.195,0.221,0.584,-0.1027,negative
C3A,40156,shooting position,0.0,0.0,1.0,0.0,neutral
C3A,40158,can you check DM khloe ? very important,0.23,0.0,0.77,0.2716,positive
C3A,40159,❤ ️🇱🇧🇺🇸 ❤ ️,0.677,0.0,0.323,0.8555,strongly positive
C3A,40160,gorgeous you're dear friend?,0.907,0.0,0.093,0.8689,strongly positive
C3A,40161,watch my reels to get  💦  🥵,0.216,0.0,0.784,0.296,positive
C3A,40162,wtf is wrong with you,0.0,0.697,0.303,-0.7845,strongly negative
C3A,40165,beautiful picture ten kill the game ten,0.287,0.346,0.368,-0.2023,negative
C3A,40166,i stand up for palestine but hold on who said jesus is palestinian  💀  who lied to u,0.0,0.369,0.631,-0.8847,strongly negative
C3A,40167,💖  💖  💖  💝  💝  💝  💝  💝  💝  🎀,0.774,0.0,0.226,0.9929,strongly positive
C3A,40169,I just wish the prices were a little more affordable all of us have $200 to spend on the pair of jeans it's great that she makes good genes but what's the purpose of not everybody can wear them,0.15,0.0,0.85,0.6542,strongly positive
C3A,40171,queen!,1.0,0.0,0.0,0.5848,strongly positive
C3A,40178,swears!,1.0,0.0,0.0,0.126,positive
C3A,40181,yes girl  ❤ ️ 🔥,0.764,0.0,0.236,0.8658,strongly positive
C3A,40182,even if she posts it’s not going to make a difference. we are all aware. why don’t you fly out and go to war then. lol.,0.091,0.127,0.782,-0.2732,negative
C3A,40185,oh  🔥  🔥  🔥  🔥  😍,0.78,0.0,0.22,0.9217,strongly positive
C3A,40186,💋  💖  💋  💖  💋  💖  💋  💖  💋,0.888,0.0,0.112,0.9896,strongly positive
C3A,40187,"because israel didn't exist back then and jewish people there were jewish. everyone basically were jewish or pagan on that territory when jesus allegedly lived. judaism is a religion and many jews are arabs from the area and around, needing the state of israel as refuge because of crazy antisemitism.",0.0,0.047,0.953,-0.34,negative
C3A,40188,love me some khloe  ❤ ️,0.627,0.0,0.373,0.8555,strongly positive
C3A,40189,she is trying to hard to be beyonce  🤣,0.205,0.09,0.705,0.4215,positive
C3A,40190,holly khloe is the best prayer ask her to pray for you as she prayed with the whole NBA players,0.265,0.0,0.735,0.7579,strongly positive
C3A,40192,god damm your children khloe kardashian because of my children,0.189,0.0,0.811,0.2732,positive
C3A,40196,you very beautiful baby,0.583,0.0,0.417,0.6361,strongly positive
C3A,40197,they are djinn possessed,0.0,0.0,1.0,0.0,neutral
C3A,40198,"the event that triggered the war was sanctioned, dear, which is why net-a-yahoo did nothing for 7 hours. as much as you think it's a holy war and that israel cares about its people, it isn't: they're clearing gaza to make way for the new ben gurion canal and other grifter development. the kardashians will fit right in.",0.118,0.113,0.769,-0.1779,negative
C3A,40199,morning,0.0,0.0,1.0,0.0,neutral
C3A,40205,wanna fuck this,0.0,0.636,0.364,-0.5423,strongly negative
C3A,40206,she is barbie,0.0,0.0,1.0,0.0,neutral
C3A,40207,and her must wear the same shoes!,0.0,0.0,1.0,0.0,neutral
C3A,40210,hey it’s ralph,0.0,0.0,1.0,0.0,neutral
C3A,40214,you’re the grossest kardashian 😂,0.257,0.338,0.405,-0.0516,negative
C3A,40216,I wish you would sit on my lap gorgeous,0.489,0.0,0.511,0.7717,strongly positive
C3A,40225,god bless america,0.831,0.0,0.169,0.5994,strongly positive
C3A,40228,"I love you so much 😢 

from nigeria 🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬",0.27,0.217,0.514,0.2075,positive
C3A,40229,exciting and delicious  🔥  😋  ❤ ️,0.698,0.0,0.302,0.9313,strongly positive
C3A,40230,🤤  😍,0.375,0.0,0.625,0.4588,positive
C3A,40231,waw true posse,0.583,0.0,0.417,0.4215,positive
C3A,40232,she’s sticking out her gyatt,0.0,0.0,1.0,0.0,neutral
C3A,40234,🔥  🔥  🔥  🔥  🔥  💜  💜  💜  💜  😻  😻  😻  😻,0.682,0.0,0.318,0.9917,strongly positive
C3A,40235,khloekardashian.most.you.are.really.attrative.garl..i love koko ❤ ️vere vere.big.fan 👏  👏,0.673,0.0,0.327,0.9371,strongly positive
C3A,40238,looking so beautiful  ❤ ️ ❤ ️ ❤ ️,0.681,0.0,0.319,0.9587,strongly positive
C3A,40239,very beautiful  ❤ ️,0.743,0.0,0.257,0.8643,strongly positive
C3A,40240,so luking very hot  🤪  🤪,0.283,0.0,0.717,0.4131,positive
C3A,40242,are you ready to  ✔ ️n,0.263,0.0,0.737,0.3612,positive
C3A,40244,❤ ️we love you khloe!,0.685,0.0,0.315,0.8655,strongly positive
C3A,40247,I don't love the pose,0.0,0.457,0.543,-0.5216,strongly negative
C3A,40250,yuck khloe. grow into your age,0.0,0.0,1.0,0.0,neutral
C3A,40252,you did not.,0.0,0.0,1.0,0.0,neutral
C3A,40255,can we get guinea’s book out for hoest family pls,0.126,0.0,0.874,0.0772,positive
C3A,40263,🤍  🤍  🤍  🩵  🩵  🩵,0.677,0.0,0.323,0.9274,strongly positive
C3A,40267,thank you for being a louboutin so kate girly omg 😭  💖  🫶  🏼,0.38,0.112,0.508,0.7479,strongly positive
C3A,40269,beautiful rockstar.,0.796,0.0,0.204,0.5994,strongly positive
C3A,40273,someone please buy me a new phone,0.277,0.0,0.723,0.3182,positive
C3A,40274,im in africa,0.0,0.0,1.0,0.0,neutral
C3A,40277,🔥  🔥  🔥  🔥  🔥  🔥  😍,0.868,0.0,0.132,0.9571,strongly positive
C3A,40278,actually yours is unreal. you’re ridiculous. lol,0.272,0.243,0.485,0.0772,positive
C3A,40282,hi baby girl,0.0,0.0,1.0,0.0,neutral
C3A,40284,😍  ❤ ️ ❤ ️ 😍  ❤ ️ 😍,0.59,0.0,0.41,0.9705,strongly positive
C3A,40288,gorgeously............... ❤ ️ 🔥  🔥  🔥  ❤ ️,0.834,0.0,0.166,0.9643,strongly positive
C3A,40289,"brazilian girl, lovers",0.63,0.0,0.37,0.5267,strongly positive
C3A,40290,loveeverythingaboutyou 💕,0.683,0.0,0.317,0.6486,strongly positive
C3A,40291,thisisjustincredible 😉,0.0,0.0,1.0,0.0,neutral
C3A,40292,my 1rst way to release after a good meal!!!!! RIPPPPPPP!!!!!,0.311,0.0,0.689,0.6209,strongly positive
C3A,40294,spell my name cutet,0.0,0.0,1.0,0.0,neutral
C3A,40295,santa claus was palestinian too,0.0,0.0,1.0,0.0,neutral
C3A,40296,good and cool,0.839,0.0,0.161,0.6369,strongly positive
C3A,40297,not for my pocketbook unfortunately.,0.0,0.375,0.625,-0.34,negative
C3A,40298,exactly hunny so f$&k palestine.,0.0,0.0,1.0,0.0,neutral
C3A,40301,fucking cockroach,0.0,0.0,1.0,0.0,neutral
C3A,40303,if “ let me sit this ass on ya” was a person!  👏  🏽  👏  🏽  👏  🏽,0.255,0.113,0.632,0.633,strongly positive
C3A,40304,LOOK AT THAT LEO ENERGY,0.344,0.0,0.656,0.2732,positive
C3A,40305,🇧🇷  ❤ ️,0.583,0.0,0.417,0.6369,strongly positive
C3A,40306,I love you  ❤ ️ 🌹,0.627,0.0,0.373,0.8555,strongly positive
C3A,40313,smoking hot.  🔥,0.833,0.0,0.167,0.6124,strongly positive
C3A,40315,this position best position all world,0.457,0.0,0.543,0.6369,strongly positive
C3A,40322,"I don't get it.  I love her ""butt""  this pose is weird.",0.264,0.107,0.629,0.5423,strongly positive
C3A,40324,😍  🥵  🔥,0.667,0.0,0.333,0.7906,strongly positive
C3A,40325,❤ ️ nice,0.778,0.0,0.222,0.7906,strongly positive
C3A,40328,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,0.0,0.0,1.0,0.0,neutral
C3A,40330,soo cute,0.75,0.0,0.25,0.4588,positive
C3A,40331,my : woman  🌶 ️ love  🥃  baby  💄,0.416,0.0,0.584,0.7506,strongly positive
C3A,40332,my favorite picture of you  😍,0.462,0.0,0.538,0.7184,strongly positive
C3A,40333,hotttt!,0.0,0.0,1.0,0.0,neutral
C3A,40334,SEXY WOW  😳,0.812,0.0,0.188,0.8647,strongly positive
C3A,40335,cute girl,0.75,0.0,0.25,0.4588,positive
C3A,40337,❤ ️ ❤ ️ ❤ ️ 👌  👌  👌,0.838,0.0,0.162,0.9849,strongly positive
C3A,40340,I wish I could afford to spend that much on jeans. 😢,0.161,0.185,0.655,-0.1027,negative
C3A,40344,khloe has always been beautiful from the early days to now,0.281,0.0,0.719,0.5994,strongly positive
C3A,40348,🇵🇸 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,0.0,0.0,1.0,0.0,neutral
C3A,40350,we need a store in houston!!!!,0.0,0.0,1.0,0.0,neutral
C3A,40352,you ever heard of gflip?,0.0,0.0,1.0,0.0,neutral
C3A,40353,always look amazing  🤩  go koko,0.432,0.0,0.568,0.5859,strongly positive
C3A,40354,white ppl..,0.0,0.0,1.0,0.0,neutral
C3A,40357,LMAO he was born in JUDEA. bye! stop with your bullshit,0.245,0.332,0.423,-0.1677,negative
C3A,40364,🌐,0.0,0.0,1.0,0.0,neutral
C3A,40366,please take a break from internet tired of your whole family,0.162,0.204,0.634,-0.1531,negative
C3A,40368,no tall inseams  😢,0.0,0.639,0.361,-0.6486,strongly negative
C3A,40370,is she taking a poop? 😮,0.0,0.0,1.0,0.0,neutral
C3A,40372,come on..chloe! did you check,0.0,0.0,1.0,0.0,neutral
C3A,40377,sweetie  🥰  💜  💜  💜  💜  😊  😊  💚  💜  💜  🥰  🥰  🥰  🥰  🥰  👸,0.734,0.0,0.266,0.9982,strongly positive
C3A,40378,those stilettos. I LOVE STYLE 💣  🧨,0.376,0.244,0.381,0.4084,positive
C3A,40379,tristan is time  🩸,0.0,0.0,1.0,0.0,neutral
C3A,40384,🧐   😍   😎   mostcertainly,0.375,0.0,0.625,0.7184,strongly positive
C3A,40388,youre amazing  ❤ ️,0.727,0.0,0.273,0.8402,strongly positive
C3A,40389,"ummm, you can’t change history. not even close.",0.0,0.0,1.0,0.0,neutral
C3A,40392,um you can’t claim and steal something that’s not y’all,0.0,0.262,0.738,-0.4939,negative
C3A,40393,do YOU remember me mam kai müller used to live in your country....!!!,0.0,0.0,1.0,0.0,neutral
C3A,40394,exactly!! stop trying to erase that israel is judea aka ancestral homeland of the jews.  ✌ ️,0.172,0.1,0.728,0.3786,positive
C3A,40395,lol you funny. go back to europe where started,0.449,0.0,0.551,0.6908,strongly positive
C3A,40398,now that’s hot  🔥  👏  🔥 great pose  👏  🔥  👏  🔥  👏  🔥  👏  🔥  👏,0.82,0.0,0.18,0.9899,strongly positive
C3A,40399,omggg 😍  😍  😍,0.474,0.0,0.526,0.8402,strongly positive
C3A,40401,enough,0.0,0.0,1.0,0.0,neutral
C3A,40402,💎  💎  💎,0.0,0.0,1.0,0.0,neutral
C3A,40407,always so sexy sweet,0.777,0.0,0.223,0.7889,strongly positive
C3A,40409,I can’t wait to be able to afford a pair to try sometime!  ❤ ️,0.23,0.0,0.77,0.6696,strongly positive
C3A,40410,📬   📧  🤍  🤞  🏽,0.259,0.0,0.741,0.6369,strongly positive
C3A,40413,you’re beautiful  🔥  🔥,0.905,0.0,0.095,0.8591,strongly positive
C3A,40414,poor thing looks terribly constipated.,0.0,0.691,0.309,-0.7717,strongly negative
C3A,40415,yup you knew I would come,0.0,0.0,1.0,0.0,neutral
C3A,40423,hello my name is elphas kasuku can you be my friend,0.242,0.0,0.758,0.4939,positive
C3A,40424,your so beautiful,0.677,0.0,0.323,0.6361,strongly positive
