post_id,comment_id,comment_text,polarity,comment_train
C2,37814,this is giving eve choosing to sin and eat that apple and cover up vibes,negative,give eve choose sin eat apple cover vibe
C2,37819,🍎,neutral,🍎
C2,37820,I love you QUEEN  😍  🔥  🔥  🔥,strongly positive,love QUEEN 😍 🔥 🔥 🔥
C2,37823,"no, it's satanic symbolism. apple, the poisoned fruit..",negative,no satanic symbolism apple poison fruit
C2,37825,anyone’s eat the apple  🤤,neutral,anyones eat apple 🤤
C2,37827,"tis apple= tis ti*iiitii*i, i wanna eat that red one hehehe",neutral,ti apple= ti ti*iiitii*i wanna eat red one hehehe
C2,37829,that apple sounds delicious!,strongly positive,apple sound delicious !
C2,37831,😂  😂  pretty sure that is not the case,strongly positive,😂 😂 pretty sure case
C2,37832,"well, don't be too sure. look at her other posts. A lot of satanic shit.",strongly negative,well sure look post lot satanic shit
C2,37833,now thats grimice shake,negative,thats grimice shake
C2,37836,put the orange  🟠,neutral,put orange 🟠
C2,37839,yesssssssss she is can't wait for the new season of kardashian,neutral,yes cant wait new season kardashian
C2,37843,"yes, that apple is smaller than your rubber breast implants. we see that  🙄",positive,yes apple small rubber breast implant see 🙄
C2,37847,right  😢,negative,right 😢
C2,37848,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥,strongly positive,🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥
C2,37849,my burj khalifa  ready after see this  🔥  🔥  🔥,strongly positive,burj khalifa ready see 🔥 🔥 🔥
C2,37851,Y’all stay blaspheming. it’s funny how you guys say our god isn’t real but only speak on the bible. hmmmmm,positive,Yall stay blaspheming it funny guy say god isnt real speak bible hmmmmm
C2,37853,"satan worshiping, demon-possessed,  mocking christians, eating the apple from the tree with the snake? your dad, the 'christian' would be so proud you sold your soul.",negative,satan worship demon-possessed mock christian eat apple tree snake dad christian would proud sell soul
C2,37854,"mocking christianity is not GORGEOUS. enjoy your life now, the true and living GOD will judge you satan worshipping demonic influenced freaks.",negative,mock christianity GORGEOUS enjoy life now true living GOD judge satan worship demonic influence freak
C2,37856,"creative director: satan
I fixed it for you",positive,creative director satan fix
C2,37857,😂  😂  😂  😂 what are these woman on,strongly positive,😂 😂 😂 😂 woman
C2,37858,I ordered the magazine how do I get it signed  😅  🥰  😍,strongly positive,order magazine get sign 😅 🥰 😍
C2,37861,❤ ️ 🔥  ❤ ️ 🔥  ❤ ️ 🔥  ❤ ️ 🔥  🔥  ❤ ️,strongly positive,❤ ️ 🔥 ❤ ️ 🔥 ❤ ️ 🔥 ❤ ️ 🔥 🔥 ❤ ️
C2,37862,some one say ha about I,positive,one say ha
C2,37865,all of these photos are sexualizing satanism.,neutral,photo sexualize satanism
C2,37866,classy  🔥  🔥  ❤ ️,strongly positive,classy 🔥 🔥 ❤ ️
C2,37867,an apple what do you mean????,neutral,apple mean
C2,37869,the haters all lacking the culture and intellect to acknowledge this is clearly an editorial photo shoot. FFS.,strongly negative,hater lack culture intellect acknowledge clearly editorial photo shoot FFS
C2,37872,and the point of this photo??? 🤷 ‍ ♀ ️,neutral,point photo 🤷 ‍ ♀ ️
C2,37873,naughty apple  🍎,neutral,naughty apple 🍎
C2,37874,girl you are perfection,strongly positive,girl perfection
C2,37875,why? I,neutral,why
C2,37876,if everyone on this planet had khloe a heart the world would be a much better place. she is my best friend in my head  😂   I love you and I fight these haters everyday for you and your family girl!,strongly positive,everyone planet khloe heart world would much better place best friend head 😂 love fight hater everyday family girl !
C2,37877,🔥  🔥  how are you,strongly positive,🔥 🔥
C2,37881,"there are a lot of starving kids in america, maybe you should donate the apple.",negative,lot starve kid america maybe donate apple
C2,37883,🔥  🔥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,strongly positive,🔥 🔥 ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️
C2,37887,I read this in his accent  😂,positive,read accent 😂
C2,37889,pretty  ❤ ️ ❤ ️ ❤ ️,strongly positive,pretty ❤ ️ ❤ ️ ❤ ️
C2,37891,STUNNING!!!!  🔥  🔥  🔥  ❤ ️ 🙌,strongly positive,STUN ! ! ! ! 🔥 🔥 🔥 ❤ ️ 🙌
C2,37892,despise you ladies the worst human beings on the planet fir sure,strongly negative,despise lady bad human being planet fir sure
C2,37893,real thing  🙌,neutral,real thing 🙌
C2,37895,I thought this was kelly le brock  😍,positive,thought kelly le brock 😍
C2,37897,you make me sick,strongly negative,make sick
C2,37898,this concept is just weird. love all of your other photos though  ❤ ️,strongly positive,concept weird love photo though ❤ ️
C2,37899,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 😂  😂  😍  😍  😍,strongly positive,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 😂 😂 😍 😍 😍
C2,37900,bodacious brilliant and successful image of power for women! kloe is my favorite K! no doubt about it! she is REAL!,strongly positive,bodacious brilliant successful image power woman ! kloe favorite K ! doubt it ! REAL !
C2,37901,DAMN GIRL,negative,DAMN GIRL
C2,37902,do you still need to wear piece of clothes?,neutral,still need wear piece clothes
C2,37905,what is the meaning of this?,neutral,meaning this
C2,37907,small tits,negative,small tit
C2,37908,girl! you are absolutely flawless!!!,strongly positive,girl ! absolutely flawless ! ! !
C2,37911,did what though?  😂,positive,though 😂
C2,37916,loving it very gorgeous. I love u sister's n ya momma love,strongly positive,love gorgeous love sister n ya momma love
C2,37919,are you trying to join the cast of the real housewives of new york city?,positive,try join cast real housewife new york city
C2,37923,verynice,neutral,verynice
C2,37924,khloe the forbidden fruit  🍎  💗,positive,khloe forbidden fruit 🍎 💗
C2,37926,whats the point of having your star sign in your bio? nothing so shush,neutral,whats point star sign bio nothing shush
C2,37928,"love this shoot, you look incredible, I hope to see more of this for you  ❤ ️",strongly positive,love shoot look incredible hope see ❤ ️
C2,37929,instagram please give us dislike options.  please  🙏  🙏,positive,instagram please give u dislike option please 🙏 🙏
C2,37930,this picture is mean to( nudity),neutral,picture mean to nudity
C2,37941,"dont worry, I will buy your apple  🍎",positive,worry buy apple 🍎
C2,37943,🤮  🤮,strongly negative,🤮 🤮
C2,37944,"yo scott, you are hilarious  😂  😂  😂  never fail to make me laugh",strongly positive,yo scott hilarious 😂 😂 😂 never fail make laugh
C2,37945,love youu alll!!!,strongly positive,love youu alll ! ! !
C2,37953,welcome back scott looool  😂,strongly positive,welcome back scott looool 😂
C2,37961,she barely has boobs so how is she lying about not having implants?  🙄,strongly negative,barely boob lie implant 🙄
C2,37966,i want that  🍎,positive,want 🍎
C2,37967,SO GOOD!  🔥,strongly positive,GOOD ! 🔥
C2,37969,why? ridiculous,negative,why ridiculous
C2,37970,stunning  😍  🔥,strongly positive,stun 😍 🔥
C2,37973,this  😍  🔥,strongly positive,😍 🔥
C2,37976,U have a daughter,neutral,daughter
C2,37978,you people are ridiculous  😮,negative,people ridiculous 😮
C2,37982,I'm  a  fan  lf. khloe  kardashian I think she is very nice and very beautiful text me back,strongly positive,fan lf khloe kardashian think nice beautiful text back
C2,37984,my love how are you,strongly positive,love
C2,37985,when you have so much money you have to make up crazy stuff to do. my crazy is paying my bills,strongly negative,much money make crazy stuff do crazy pay bill
C2,37986,🤢  🤢  🤢  🤢  🤢  🤢  🤢  🤢,strongly negative,🤢 🤢 🤢 🤢 🤢 🤢 🤢 🤢
C2,37988,this is the most ridiculous picture.  or maybe not.  showing her association with illuminati or satan. that apple is definitely a symbol for something big.,negative,ridiculous picture maybe not show association illuminati satan apple definitely symbol something big
C2,37989,please get married already. the world loves you  ❤ ️,strongly positive,please get married already world love ❤ ️
C2,37990,throw that apple away..,neutral,throw apple away
C2,37991,so on  🔥  🔥  🔥  👌  ❤ ️ ❤ ️,strongly positive,🔥 🔥 🔥 👌 ❤ ️ ❤ ️
C2,37993,"so there I was , applesauce on my tiddies",neutral,applesauce tiddies
C2,37994,😮  😮  😮  🔥  🔥  🔥 🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱 ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥,strongly positive,😮 😮 😮 🔥 🔥 🔥 🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥
C2,37995,she deserves it all so full khloe took her pain and made art here for it,strongly negative,deserves full khloe take pain make art
C2,37996,I just fell out of bed yess mama honey girl!!!  😍,strongly positive,fell bed yes mama honey girl ! ! ! 😍
C2,38000,that’s a stupid creative direction tbh! doesn’t make any sense.,negative,thats stupid creative direction tbh ! doesnt make sense
C2,38003,when will you create an app with your diet and workouts?,positive,create app diet workout
C2,38007,she has to promote you,positive,promote
C2,38010,what does that mean,neutral,mean
C2,38012,gorgeously unique 🔥  🔥,strongly positive,gorgeously unique 🔥 🔥
C2,38013,this EATS,neutral,EATS
C2,38015,"OMG !!! what is the message,  😂  😂",strongly positive,OMG ! ! ! message 😂 😂
C2,38016,looks great but should eat or drink,positive,look great eat drink
C2,38017,as matter’s well be a fried egg  😂  STOP LYING TO YOURSELF you know you want boobies.,negative,matter well fry egg 😂 STOP LIE know want booby
C2,38021,koko IS the icon…always has been and always will be!,neutral,koko icon…always always be !
C2,38027,🔥  🔥  👏 beautiful,strongly positive,🔥 🔥 👏 beautiful
C2,38029,what,neutral,
C2,38030,love it 🔥  🔥,strongly positive,love 🔥 🔥
C2,38031,"I love khloe but this is one if her worst pictures. neck up, beautiful, shoulders down, tacky and bad pose. maybe the photos hope is bad, body looks weirdly placed.",strongly negative,love khloe one bad picture neck up beautiful shoulder down tacky bad pose maybe photo hope bad body look weirdly place
C2,38033,you are stunning!  🤩,positive,stun ! 🤩
C2,38034,this ain’t his sister and he ain’t thirsting  😂,positive,aint sister aint thirst 😂
C2,38035,"it’s not great, showing ur t!ts isn’t great",positive,it great show t ! t isnt great
C2,38036,🔥  🔥  🔥 such a stunning human being .,strongly positive,🔥 🔥 🔥 stun human
C2,38037,beautiful dear,strongly positive,beautiful dear
C2,38038,best shoot yet! the glam is everything and styling!  🤍  ✨,strongly positive,best shoot yet ! glam everything style ! 🤍 ✨
C2,38040,I just took this same picture the other day  👍  🏼  😉,neutral,take picture day 👍 🏼 😉
C2,38041,why? what in the world  😂  🤦  🏻 ‍ ♀ ️,positive,why world 😂 🤦 🏻 ‍ ♀ ️
C2,38046,lowkey got flashed BUT U SLAYYY,neutral,lowkey get flash SLAYYY
C2,38047,2015 to now hummmm this is a whole different person you can’t  foul me  😮,neutral,0 hummmm whole different person cant foul 😮
C2,38048,❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥,strongly positive,❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥
C2,38049,what is the interpretation of this picture suppose to be?,neutral,interpretation picture suppose be
C2,38050,you look beautiful khloe  🙌,strongly positive,look beautiful khloe 🙌
C2,38051,strongè scent of a women.,neutral,strongè scent woman
C2,38053,is she starving. looking at her I am hungry right now,negative,starve look hungry right
C2,38054,she is the most beautiful girl ever and the best BODY 🤎 beautiful kids  💗  💙  💗,strongly positive,beautiful girl ever best BODY 🤎 beautiful kid 💗 💙 💗
C2,38056,your very beautiful and the apple represents the mother feeding her young or other babies!,strongly positive,beautiful apple represent mother feed young baby !
C2,38059,ingenious shot. very creative. 💯  ❤ ️,strongly positive,ingenious shot creative 💯 ❤ ️
C2,38061,nice pic  😮,positive,nice pic 😮
C2,38062,nice mom 😮,positive,nice mom 😮
C2,38063,nice boobs,positive,nice boob
C2,38065,khloe!!! you're so beautiful!!!! literally inside and out.,strongly positive,khloe ! ! ! beautiful ! ! ! ! literally inside out
C2,38067,one apple in a day keep the doctor away  😉  😉  😉  😉  😉,neutral,one apple day keep doctor away 😉 😉 😉 😉 😉
C2,38070,more is sexier.,neutral,sexier
C2,38072,shame on you for doing this khloe.  always thought you had the most class of anyone in your family.  guess I was wrong.  🙈,strongly negative,shame khloe always thought class anyone family guess wrong 🙈
C2,38073,housewivesnyc,neutral,housewivesnyc
C2,38075,she looks good,positive,look good
C2,38077,"it's why they call it ""the big apple""  🍏",neutral,call the big apple 🍏
C2,38081,put clothes on you are a mother whats wrong with this woman ur ok,negative,put clothes mother whats wrong woman ok
C2,38082,stupidity lowclass,negative,stupidity lowclass
